employee_id,first_name,last_name,address,city,country,postal,phone,email,department,position,emergency_contact_name,emergency_contact_phone,dob,created,address_lat,address_lon
E600913,Sandra,Hill,51 Plummer Street,Port Melbourne,Australia,3207,0464117660,Sandra.Hill@djpr.gov.xx,"Jobs, Precincts and Regions",Team Leader,Pamela,04379057132,01-Nov-1962,04-Feb-2015,-37.83116195591464,144.93291459572708
E600914,Brenda,Wagner,106 Royal Avenue,Glen Huntly,Australia,3163,0438571988,Brenda.Wagner@djpr.gov.xx,"Jobs, Precincts and Regions",Director,Dwayne,04455460541,26-Aug-1973,06-Jul-2018,-37.890599050000006,145.04209737136074
E600915,Diane,Carpenter,109 Kitchener Road,Pascoe Vale,Australia,3044,0415036759,Diane.Carpenter@education.gov.xx,Education and Training,Assistant,Katherine,04521370472,20-Oct-1967,24-Oct-2019,-37.71881823684677,144.93814417797068
E600916,Abigail,Morrison,116 Hillsyde Parade,Strathmore,Australia,3041,0413384051,Abigail.Morrison@dffh.gov.xx,"Families, Fairness and Housing",Consultant,Michael,04135000625,01-Sep-1984,17-Feb-2017,-37.737591,144.9255004
E600917,Cynthia,Thompson,85 Collins Street,Thornbury,Australia,3071,0447711270,Cynthia.Thompson@education.gov.xx,Education and Training,Analyst,Kristie,04569328286,03-Sep-1957,07-Feb-2019,-37.75495077168023,145.003119750159
E600918,David,Santos,63 Reynolds Road,Templestowe,Australia,3106,0445324906,David.Santos@health.gov.xx,Health,Manager,Colin,0411736861,31-Dec-1977,14-Jan-2019,-37.76162611042483,145.14999083677307
E600919,Kristin,Arnold,83 Morello Circle,Doncaster East,Australia,3109,0424153686,Kristin.Arnold@delwp.gov.xx,"Environment, Land, Water and Planning",Consultant,Felicia,0486669611,04-Apr-1962,03-Aug-2019,-37.76283335565559,145.17327248311406
E600920,Nicole,Bridges,115 Boundary Road,Truganina,Australia,3029,0476475460,Nicole.Bridges@health.gov.xx,Health,Executive,Joseph,04129530991,21-Feb-1964,14-Apr-2017,-37.810060244767065,144.74604240468813
E600921,Christopher,Campbell,107 Tiger Drive,,Australia,3207,0460419999,Christopher.Campbell@delwp.gov.xx,"Environment, Land, Water and Planning",Assistant,Denise,04643698318,18-Mar-1975,28-Nov-2019,-37.83776865,144.9049634
E600922,William,Smith,121 Prosperity Street,Truganina,Australia,3029,0417717508,William.Smith@education.gov.xx,Education and Training,Advisor,Robert,04160981657,15-Oct-1987,20-May-2016,-37.83341199841893,144.74022902590426
E600923,Troy,Sanders,103 Reynolds Road,Donvale,Australia,3111,0422710914,Troy.Sanders@education.gov.xx,Education and Training,Executive,Jesse,04323733280,02-Sep-1991,01-Feb-2019,-37.76691454302281,145.19847899443866
E600924,Keith,Brown,72 Rosemont Drive,Bulleen,Australia,3105,0424390410,Keith.Brown@health.gov.xx,Health,Team Leader,Jose,04465613065,10-Jul-1982,06-Nov-2019,-37.758009973851415,145.08970780048972
E600925,Charles,Young,104 Jacka Street,Essendon,Australia,3040,0476813998,Charles.Young@health.gov.xx,Health,Administator,Megan,04575837251,27-Oct-1987,14-Sep-2015,-37.74960131220878,144.90261342385944
E600926,Debra,Jimenez,95 Graystone Court,Epping,Australia,3062,0477781409,Debra.Jimenez@health.gov.xx,Health,Assistant,Desiree,04266388228,24-Apr-1970,23-Jan-2015,-37.6513164,144.984095
E600927,Joseph,Ali,82 Waters Way,Bundoora,Australia,3086,0426406205,Joseph.Ali@education.gov.xx,Education and Training,Assistant,Justin,0435879719,23-Oct-1965,09-Oct-2019,-37.7105896,145.03731586413073
E600928,Eric,Walton,83 South Road,Airport West,Australia,3042,0431830183,Eric.Walton@transport.gov.xx,Transport,Administator,Debra,04481070536,12-Apr-1991,10-Jun-2015,-37.722442651658625,144.87871992473785
E600929,Peter,Ware,79 Lacy Street,Braybrook,Australia,3019,0415206859,Peter.Ware@djpr.gov.xx,"Jobs, Precincts and Regions",Analyst,Dawn,04480418156,23-Oct-1982,08-Jan-2020,-37.7777035,144.8606404
E600930,Kelly,Glenn,122 Delta Road,Watsonia,Australia,3088,0443400582,Kelly.Glenn@delwp.gov.xx,"Environment, Land, Water and Planning",Advisor,Lisa,04646646584,24-Jan-1962,16-Apr-2019,-37.716709249999994,145.09213975371568
E600931,Steven,Ellis,43 Queen Street,Altona Meadows,Australia,3028,0435978851,Steven.Ellis@health.gov.xx,Health,Advisor,Alexis,04536463859,09-Dec-1971,11-Jul-2015,-37.87380700157063,144.78735358299735
E600932,Linda,Hutchinson,71 Capital City Trail,Parkville,Australia,3052,0425931648,Linda.Hutchinson@health.gov.xx,Health,Assistant,Cheryl,04345095952,04-Sep-1968,27-Jan-2020,-37.78381575,144.9433959429851
E600933,Pamela,Clements,95 Mount Pleasant Road,Preston,Australia,3071,0435660002,Pamela.Clements@transport.gov.xx,Transport,Administator,Patricia,04348450742,13-Jun-1978,31-Aug-2018,-37.74449953314659,144.9829682080509
E600934,James,Gilbert,97 Bridge Street,Port Melbourne,Australia,3207,0453073238,James.Gilbert@health.gov.xx,Health,Advisor,Sarah,04335996218,29-Mar-1959,31-Mar-2015,-37.8284514,144.934443
E600935,David,Scott,39 Albion Street,Brunswick West,Australia,3055,0447700618,David.Scott@dpc.gov.xx,Premier and Cabient,Team Leader,Regina,04579225143,05-Jun-1985,23-Oct-2019,-37.758513666666666,144.94248753333332
E600936,Tasha,Paul,27 Canterbury Road,Vermont,Australia,VIC 3134,0417452291,Tasha.Paul@education.gov.xx,Education and Training,Coordinator,Steven,04476463478,07-Jun-1961,07-Jun-2016,-37.83577122314904,145.19721731700832
E600937,Mike,Graham,123 Hillmartin Lane,Diamond Creek,Australia,3089,0413596464,Mike.Graham@transport.gov.xx,Transport,Operations,Patrick,04379735085,29-Aug-1959,29-Nov-2015,-37.663476649030386,145.13755904786126
E600938,Harry,Davis,49 Kendalls Lane,Hurstbridge,Australia,3099,0421064130,Harry.Davis@health.gov.xx,Health,Consultant,Courtney,04250935372,29-Aug-1980,17-Dec-2016,-37.63566812338358,145.17038908455788
E600939,Daniel,George,78 National Boulevard,Campbellfield,Australia,3062,0479423243,Daniel.George@education.gov.xx,Education and Training,Team Leader,Rodney,04651971847,07-Sep-1976,12-Sep-2014,-37.65051572220116,144.9443496915855
E600940,Nicholas,Pierce,34 Leafy Drive,Plenty,Australia,3090,0451915137,Nicholas.Pierce@health.gov.xx,Health,Analyst,Sandra,04648792485,01-Oct-1971,26-Sep-2019,-37.66551185182303,145.12080055484566
E600941,Susan,Mccormick,93 Roebourne Crescent,Campbellfield,Australia,3060,0431729354,Susan.Mccormick@transport.gov.xx,Transport,Team Leader,Christopher,04150780552,19-Jun-1989,20-Dec-2017,-37.68745713107738,144.96166354992866
E600942,Jane,Cruz,85 Frank Street,Balwyn North,Australia,3103,0430149646,Jane.Cruz@transport.gov.xx,Transport,Operations,Autumn,0488979322,24-Nov-1968,24-Feb-2017,-37.797062350000004,145.09392791698755
E600943,Erica,Gonzalez,62 Broad Gully Road,Diamond Creek,Australia,3091,0459978080,Erica.Gonzalez@education.gov.xx,Education and Training,Advisor,Andrew,04345152188,15-Apr-1982,27-Sep-2016,-37.6571401,145.1648407
E600944,Tiffany,Meyers,50 Cerberus Way,Black Rock,Australia,3191,0428591901,Tiffany.Meyers@education.gov.xx,Education and Training,Coordinator,Kelly,04414313308,05-Jul-1966,10-Mar-2017,-37.9696009,145.00979554638246
E600945,Nicholas,Hood,80 Williams Road,Laverton,Australia,3028,0434755971,Nicholas.Hood@education.gov.xx,Education and Training,Executive,Andrew,04104660299,22-Mar-1964,23-May-2016,-37.8591785,144.7764299
E600946,Ronald,Rodriguez,27 Hobsons Bay Coastal Trail,Altona,Australia,3018,0427772139,Ronald.Rodriguez@health.gov.xx,Health,Coordinator,Miguel,04452730655,20-Jan-1962,05-Nov-2016,-37.871292853261174,144.82301412013123
E600947,Elizabeth,Goodman,122 Norville Street,Bentleigh East,Australia,3165,0465541500,Elizabeth.Goodman@dtf.gov.xx,Treasury and Finance,Analyst,Christy,04113583218,04-Jul-1969,29-Jul-2019,-37.933493534656144,145.06687651708032
E600948,Keith,Jennings,33 George Street,Reservoir,Australia,3073,0465174442,Keith.Jennings@transport.gov.xx,Transport,Team Leader,Charles,04649775287,10-May-1984,01-Feb-2017,-37.71815840612917,145.00011244937073
E600949,Kylie,Griffin,118 Clyde Ave,Cheltenham,Australia,3192,0466494301,Kylie.Griffin@education.gov.xx,Education and Training,Assistant,Kelly,04546903857,04-Sep-1971,07-Apr-2019,-36.5986096,144.6780052
E600950,Johnny,Johnson,29 Pedestrian Underpass,Bundoora,Australia,3086,0412668827,Johnny.Johnson@delwp.gov.xx,"Environment, Land, Water and Planning",Consultant,Emily,04640296723,26-Jul-1979,11-Feb-2015,-37.7221895,145.0421692852741
E600951,Beverly,Oliver,82 Cash Street,Kingsbury,Australia,3086,0417343868,Beverly.Oliver@djpr.gov.xx,"Jobs, Precincts and Regions",Consultant,Tiffany,04236912535,06-Feb-1988,06-Mar-2018,-37.71376845,145.04038094526516
E600952,Steven,Wright,50 Porter Street,Templestowe,Australia,3106,0422471814,Steven.Wright@dtf.gov.xx,Treasury and Finance,Administator,Marc,04479516994,27-Dec-1978,24-Nov-2015,-37.75405586846774,145.14968459687532
E600953,Mark,Harris,105 Veronica Crescent,Mill Park,Australia,3032,0452689132,Mark.Harris@djpr.gov.xx,"Jobs, Precincts and Regions",Trainer,Daniel,04368450632,01-Jun-1980,06-Sep-2017,-37.67424723875642,145.07280635195193
E600954,Bill,Martin,70 North Road,Brighton East,Australia,3186,0461039482,Bill.Martin@education.gov.xx,Education and Training,Assistant,April,04229029034,09-Feb-1991,28-Jul-2017,-37.90039055,145.00779553331404
E600955,Melissa,Williams,52 Bell Street,Preston,Australia,3071,0420607841,Melissa.Williams@education.gov.xx,Education and Training,Trainer,Reginald,04356969627,16-Oct-1991,05-Nov-2015,-37.744696975268816,144.99649352903228
E600956,Michael,Holloway,48 Rosewall Court,Wantirna South,Australia,3152,0434390996,Michael.Holloway@health.gov.xx,Health,Trainer,David,04108404614,21-Dec-1985,16-Sep-2016,-37.8878806,145.2263935
E600957,Danielle,Brown,111 Galada Tamboore Pathway,Wollert,Australia,3750,0453028668,Danielle.Brown@health.gov.xx,Health,Team Leader,Daniel,04540769489,18-Nov-1988,16-Jan-2019,-37.6298097,144.9945069
E600958,Gregory,Parker,108 Lakeside Drive,Broadmeadows,Australia,3061,0472321035,Gregory.Parker@dtf.gov.xx,Treasury and Finance,Coordinator,Debbie,04469370214,17-Oct-1968,03-Feb-2019,-37.687480874224924,144.94760502994754
E600959,Jeffrey,Flores,70 Bunting Road,Brooklyn,Australia,3025,0463295060,Jeffrey.Flores@dpc.gov.xx,Premier and Cabient,Operations,Kevin,04104426633,27-Apr-1988,20-Jun-2018,-37.81058631581091,144.83651808228834
E600960,Scott,Perry,50 Hanrahan Street,Thomastown,Australia,3074,0473258812,Scott.Perry@djpr.gov.xx,"Jobs, Precincts and Regions",Consultant,Jeff,04627693898,03-Oct-1978,15-May-2016,-37.695399,145.0265542
E600961,Robert,Stevens,98 Maribyrnong River Trail,Keilor East,Australia,3042,0422560915,Robert.Stevens@djpr.gov.xx,"Jobs, Precincts and Regions",Consultant,Matthew,0436542467,11-Mar-1976,04-May-2019,-37.73448492721777,144.83356775917386
E600962,Michael,Morales,121 Morrison's Track,Eltham,Australia,3095,0455996860,Michael.Morales@djpr.gov.xx,"Jobs, Precincts and Regions",Administator,Diamond,04439839493,28-Jul-1963,09-Mar-2019,-37.7343724,145.1708315
E600963,Maria,Garza,61 Liberty Parade,Ivanhoe,Australia,3078,0462764811,Maria.Garza@education.gov.xx,Education and Training,Advisor,Travis,04307673097,07-Mar-1963,04-Dec-2017,-37.7582635107068,145.03193853851428
E600964,Hannah,Pierce,120 Railway Avenue,Laverton,Australia,3028,0452934683,Hannah.Pierce@education.gov.xx,Education and Training,Assistant,Joseph,04559946216,27-Feb-1985,25-Sep-2019,-37.8644341,144.7705286
E600965,Samuel,Butler,25 Lens Street,Coburg North,Australia,3058,0424059917,Samuel.Butler@dpc.gov.xx,Premier and Cabient,Assistant,Matthew,04371091201,09-Aug-1962,09-Oct-2015,-37.7318722,144.95163318213952
E600966,Kayla,Craig,114 Scanlon Drive,Epping,Australia,3076,0426926447,Kayla.Craig@health.gov.xx,Health,Coordinator,Jacob,04474042487,10-Mar-1981,11-Dec-2018,-37.64682984556306,144.99492455758545
E600967,Jessica,Evans,26 Melrose Avenue,Macleod,Australia,3087,0432899065,Jessica.Evans@education.gov.xx,Education and Training,Administator,David,04191304141,16-Jan-1958,07-Jun-2016,-37.721615652139256,145.07196979673677
E600968,Colleen,Ramos,58 Buvelot Wynd,Doncaster East,Australia,3109,0447933758,Colleen.Ramos@health.gov.xx,Health,Administator,Mark,04328892548,11-Aug-1983,19-Jan-2016,-37.77610081127186,145.1716212678987
E600969,Edgar,Colon,99 Valley Garden Walk,Keilor East,Australia,3033,0478523764,Edgar.Colon@education.gov.xx,Education and Training,Coordinator,Elizabeth,0487465157,03-Jan-1958,22-May-2016,-37.7399688,144.8787855
E600970,Scott,White,101 Tilburn Road,Deer Park,Australia,3023,0456903552,Scott.White@education.gov.xx,Education and Training,Assistant,Jesus,04234261525,26-Jan-1986,01-Jan-2019,-37.78037584375894,144.7827302335957
E600971,William,Schultz,80 Dalry Avenue,Park Orchards,Australia,3114,0421749240,William.Schultz@education.gov.xx,Education and Training,Team Leader,Jamie,04253747289,03-Apr-1968,08-Feb-2015,-37.7798422,145.2248927
E600972,Sarah,Nelson,29 Glyndon Avenue,Coburg North,Australia,3058,0418533945,Sarah.Nelson@health.gov.xx,Health,Operations,Sean,04142030019,03-Jun-1979,06-May-2019,-37.722252047583645,144.95924639525654
E600973,Kari,Smith,98 Lawrence Road,Mount Waverley,Australia,3149,0454904502,Kari.Smith@delwp.gov.xx,"Environment, Land, Water and Planning",Advisor,Cassandra,04468236793,06-May-1972,12-Sep-2019,-37.8833911,145.1408644
E600974,Charles,Alexander,75 Leakes Road,Truganina,Australia,3029,0414962353,Charles.Alexander@health.gov.xx,Health,Consultant,Eric,0416518015,11-Jul-1981,16-Mar-2018,-37.835905794296714,144.70864592674772
E600975,Justin,Hamilton,27 Murphy Street,South Yarra,Australia,3141,0472930769,Justin.Hamilton@health.gov.xx,Health,Administator,Lisa,04462441752,05-Feb-1976,23-Dec-2017,-37.8378902,144.9907571
E600976,Jason,Rivera,81 Gowanbrae Drive,Gowanbrae,Australia,3043,0474272414,Jason.Rivera@delwp.gov.xx,"Environment, Land, Water and Planning",Assistant,Leslie,04125353306,02-Dec-1982,19-Jul-2018,-37.70912532398929,144.892663086503
E600977,Betty,Peterson,27 Ballarat Road,Footscray,Australia,3011,0454826907,Betty.Peterson@health.gov.xx,Health,Analyst,Michael,04248904753,07-Jun-1957,03-Mar-2018,-37.7910941,144.8903872
E600978,Adrian,Wood,33 West Gate Tunnel,West Melbourne,Australia,3013,0432263117,Adrian.Wood@education.gov.xx,Education and Training,Coordinator,Christine,04347585946,02-May-1982,01-Nov-2018,-37.80795485092061,144.90721877927396
E600979,Lisa,Parker,84 Western Avenue,Melbourne Airport,Australia,3049,0434705538,Lisa.Parker@dtf.gov.xx,Treasury and Finance,Consultant,Brian,04569917969,30-Jan-1973,28-Mar-2019,-37.6844685,144.8807089
E600980,Chelsea,Cook,77 Bay Trail,Mentone,Australia,3194,0461391488,Chelsea.Cook@djpr.gov.xx,"Jobs, Precincts and Regions",Director,Robert,04283147407,18-Sep-1961,21-Apr-2017,-37.98798106278841,145.05788553480625
E600981,William,Rollins,64 Wilson Street,Moonee Ponds,Australia,3039,0434997450,William.Rollins@education.gov.xx,Education and Training,Advisor,Amanda,04182581906,03-Jun-1981,11-Jan-2017,-37.7630421,144.9337127758106
E600982,Gregory,Cuevas,25 Ripon Street,Sunshine,Australia,3020,0460354082,Gregory.Cuevas@health.gov.xx,Health,Advisor,John,04450588934,03-Jul-1970,24-May-2017,-37.7861184,144.8200858
E600983,Patricia,Adams,113 Arthurs Creek Road,Hurstbridge,Australia,3099,0463616125,Patricia.Adams@health.gov.xx,Health,Analyst,Sheila,04377848643,24-Jan-1981,17-Apr-2015,-37.629019772678596,145.19266042760717
E600984,Justin,Gallegos,98 Canterbury Road,Box Hill South,Australia,3128,0419184315,Justin.Gallegos@djpr.gov.xx,"Jobs, Precincts and Regions",Operations,Mary,04348818704,10-Dec-1958,04-May-2017,-37.8287095,145.1198509
E600985,Matthew,Carter,104 Wurundjeri Way,Docklands,Australia,3008,0433447316,Matthew.Carter@delwp.gov.xx,"Environment, Land, Water and Planning",Analyst,Jennifer,04495476809,12-Jul-1991,03-Jul-2017,-37.817308249999996,144.95213298413128
E600986,Robert,Gordon,92 Flannery Court,Oak Park,Australia,3046,0442141817,Robert.Gordon@education.gov.xx,Education and Training,Analyst,Thomas,04511630596,12-Jun-1988,15-Oct-2017,-37.714856251246495,144.90646064827524
E600987,Jack,Myers,76 Railway Avenue,Laverton,Australia,3028,0429109461,Jack.Myers@transport.gov.xx,Transport,Administator,Cindy,0483504588,19-Feb-1992,24-Jun-2017,-37.8656683,144.7674662176347
E600988,William,Smith,114 Darwin Street,Taylors Hill,Australia,3037,0467498623,William.Smith@dffh.gov.xx,"Families, Fairness and Housing",Consultant,Kimberly,04452546194,07-Jul-1964,25-Sep-2019,-37.71081625900359,144.7597156750112
E600989,Mary,Hernandez,115 Echo Avenue,Balwyn North,Australia,3104,0461902169,Mary.Hernandez@health.gov.xx,Health,Assistant,Mary,04639665046,24-Apr-1975,31-Jul-2017,-37.78662515257655,145.08601979036305
E600990,Gina,Perez,113 Emily Street,Carnegie,Australia,3163,0468791155,Gina.Perez@health.gov.xx,Health,Administator,Robert,04672863223,03-Sep-1970,26-Sep-2017,-37.89173212496743,145.06446115790501
E600991,Kimberly,Taylor,103 Hacketts Road,Werribee South,Australia,3030,0462050114,Kimberly.Taylor@health.gov.xx,Health,Assistant,Samantha,04278272712,11-Sep-1991,21-Nov-2018,-37.91816989161979,144.71298515763704
E600992,Albert,Pierce,79 Castlewellan Boulevard,Hillside,Australia,3037,0466588242,Albert.Pierce@education.gov.xx,Education and Training,Assistant,Sherry,04293626076,29-Jun-1980,29-Oct-2017,-37.693360298370756,144.7347885954053
E600993,Gregory,Perez,40 Mordialloc Freeway Trail,Dingley Village,Australia,3172,0451075519,Gregory.Perez@djpr.gov.xx,"Jobs, Precincts and Regions",Administator,Travis,04319223814,03-Aug-1982,18-Oct-2014,-37.96837208718478,145.11672102012494
E600994,Alyssa,Durham,69 Peters Street,Airport West,Australia,3042,0416909269,Alyssa.Durham@health.gov.xx,Health,Operations,Carolyn,04308723697,01-Nov-1974,15-Oct-2015,-37.72984945,144.87809487761308
E600995,Jennifer,Stanley,29 Perversi Avenue,Diamond Creek,Australia,3089,0449949425,Jennifer.Stanley@education.gov.xx,Education and Training,Operations,Annette,04280480084,04-Sep-1972,07-Nov-2014,-37.6733534,145.1705085
E600996,Elizabeth,Johnson,73 Annandale Road,Melbourne Airport,Australia,3045,0449645555,Elizabeth.Johnson@health.gov.xx,Health,Team Leader,Jonathan,0452338415,30-Dec-1987,01-Mar-2018,-37.700178949999994,144.85047085526026
E600997,Angela,Clark,96 Heritage Court,Macleod,Australia,3086,0414387372,Angela.Clark@dtf.gov.xx,Treasury and Finance,Team Leader,Zachary,04191446996,19-Aug-1961,17-Mar-2016,-37.71943785,145.058775828678
E600998,Stephanie,Gonzalez,79 Pollard Court,Altona,Australia,3018,0422375956,Stephanie.Gonzalez@transport.gov.xx,Transport,Operations,Jessica,04338337638,21-Dec-1989,11-Mar-2019,-37.8631213,144.838081
E600999,Anne,Baker,122 Sussex Street,Coburg North,Australia,3044,0464966405,Anne.Baker@health.gov.xx,Health,Assistant,Nancy,0423024385,03-Feb-1976,14-Dec-2018,-37.73233125,144.94961464246498
E601000,Daniel,Hicks,65 Betula Avenue,Mill Park,Australia,3032,0479095257,Daniel.Hicks@education.gov.xx,Education and Training,Team Leader,James,04159324830,05-Jan-1965,24-Aug-2016,-37.6771367,145.0573394
E601001,Michael,Lopez,29 Green Street,Cremorne,Australia,3121,0446508509,Michael.Lopez@health.gov.xx,Health,Analyst,Michael,04345508310,07-Oct-1970,04-Jun-2017,-37.8300407,144.9943166
E601002,Ryan,Bennett,107 Abelia Court,Meadow Heights,Australia,3048,0470749547,Ryan.Bennett@djpr.gov.xx,"Jobs, Precincts and Regions",Consultant,Ryan,0421047079,05-Jul-1976,05-May-2017,-37.644787449999995,144.91438269357425
